user_id,business_id,date,review_id,stars,usefulvotes_review,user_name,categories,biz_name,latitude,longitude,business_avg,business_review_count,user_avg,user_review_count
APLIPfq1Rf8QyhHHk2uAyA,zmFc8M-hS4uuyY0hklIpoQ,2008-03-03 00:00:00,7Qmba0V17y2HcR-lZh7niQ,5,9,Alicia,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.78378378378,37
eBwBjylS66qPcHs2_ajLag,zmFc8M-hS4uuyY0hklIpoQ,2009-12-20 00:00:00,eAA4FomBfLeINKCx4QGiWg,5,8,Sean,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.58333333333,36
6uNeagh9ljbwV8XRUn_cYA,zmFc8M-hS4uuyY0hklIpoQ,2008-07-27 00:00:00,lJtxrZi6bfWKs49VUqXW6g,4,3,Nick,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.5625,16
gq_G5VCDziyEV2-bzGuqzw,zmFc8M-hS4uuyY0hklIpoQ,2007-11-03 00:00:00,ATi-ZVCpjQKIxsyqTyqrdg,3,1,Norma,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.75,28
k2u1F6spBGhgk2JtAe97QA,zmFc8M-hS4uuyY0hklIpoQ,2012-12-12 00:00:00,YWEjT4I1SsNrPw2aWzsMug,4,8,Reese,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.47368421053,19
ltGh04bjEBhwItWVVG7UJg,zmFc8M-hS4uuyY0hklIpoQ,2012-05-19 00:00:00,NNytYfYiFniuKni3EjpfCg,4,1,Shirley,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.4,15
4UUIpbOTPmu43wuC2aSGkg,zmFc8M-hS4uuyY0hklIpoQ,2009-04-09 00:00:00,UPSilkCcb-kANMsJBpiGGQ,2,13,Dottsy,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.57142857143,28
HP_xZYNC5XK-VyNrnHbtRQ,zmFc8M-hS4uuyY0hklIpoQ,2008-06-03 00:00:00,jod9_VIkogK8uBBiYnG7sA,4,1,Maggie,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.81818181818,11
tiyg_cQaPdUuSG95Xpi_sA,zmFc8M-hS4uuyY0hklIpoQ,2012-06-21 00:00:00,yoD-T4N7qi1YI3PR3wJRDQ,3,0,Mary,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.45454545455,22
f01B5tRtqf3k6ak1pPSAWw,zmFc8M-hS4uuyY0hklIpoQ,2011-11-29 00:00:00,PC6pB9C-VOhcT6Uw9p5Qcg,5,0,Becca,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.54285714286,35
jdeNI5TTTuM6mj3HTgstRA,zmFc8M-hS4uuyY0hklIpoQ,2012-02-02 00:00:00,wX7FcMCs07nGOT6hw3K77A,5,3,Taric,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.75,12
fhV21-QB6n402-J9vR-7cQ,zmFc8M-hS4uuyY0hklIpoQ,2008-12-17 00:00:00,4zaERGki07fX5rX6BiHQyg,5,1,Lyndsay,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.44444444444,9
-VAF4FC-WKd39_t_RV8XdA,zmFc8M-hS4uuyY0hklIpoQ,2009-01-09 00:00:00,Z4igcHC-8GoajXA34DYhSQ,3,2,Koli,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.71428571429,14
HnlVxMJUFt0senwi9mYzuA,zmFc8M-hS4uuyY0hklIpoQ,2012-01-03 00:00:00,ObRL8Be7ncHQ5MLA6hnlcg,3,0,Axe,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.16666666667,6
kq5Pdsy8Znyh9KEkxWT_QA,zmFc8M-hS4uuyY0hklIpoQ,2010-03-04 00:00:00,DnLwKwS88h6zqUdqHflczQ,4,2,Andi,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.375,16
0JC7aBkxhV8by4iVGCU5Wg,zmFc8M-hS4uuyY0hklIpoQ,2009-02-11 00:00:00,pLoHPgYxHMUlrCjle4ZscA,4,1,Kimberley,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.75,8
FHJUj7EHB9nB2czVOzQX3Q,zmFc8M-hS4uuyY0hklIpoQ,2009-04-26 00:00:00,cdJDkUpl0DuyPjT3fzPQwA,4,4,Julie,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.4375,16
-F32Vl8Rk4dwsmk0f2wRIw,zmFc8M-hS4uuyY0hklIpoQ,2008-01-23 00:00:00,4vTA-ris5MpuGbO_0zgXkQ,4,2,Maurice,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.02941176471,34
mym5tXZoZCbuPCYQzI5Ysg,zmFc8M-hS4uuyY0hklIpoQ,2009-12-09 00:00:00,goJzfJ1NnFHIBQbaLjP6UA,5,5,Billy,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.2,20
ai2W745a8wrLHJr7TY0FCA,zmFc8M-hS4uuyY0hklIpoQ,2009-01-27 00:00:00,tmd_ihdNuq7NqF0uzahX8w,4,1,Jeane,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.66666666667,6
Lp_Ykqfbv5Q-oyGYlMGJRg,zmFc8M-hS4uuyY0hklIpoQ,2009-10-01 00:00:00,F0cWMYVYyr1vTU944wwqxw,4,9,Stephanie,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.29411764706,34
DfxzHI4TjGTUuFELonH5wA,zmFc8M-hS4uuyY0hklIpoQ,2012-07-30 00:00:00,u1ASS53atZMsNsYz1dcgsQ,4,1,Fanny,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.16666666667,6
67QGJdqABqaSEsQR4esrsA,zmFc8M-hS4uuyY0hklIpoQ,2009-07-18 00:00:00,UyUR2j4LSVwU5DFYCUx8Lg,4,1,Randy,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.92307692308,13
o1HQEND6cg-4SK0Z1ASBMQ,zmFc8M-hS4uuyY0hklIpoQ,2008-10-26 00:00:00,3Cb945i6V_k_9nLFGebQ6A,4,9,Jetta,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.0,7
ESrdXpT1yF7KZX52bPpnJg,zmFc8M-hS4uuyY0hklIpoQ,2012-01-25 00:00:00,PLXc9sXx3SSpbypaXFouMw,3,3,Niki,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.0,9
A_O8wZOsMTPwyeYA4-Rsow,zmFc8M-hS4uuyY0hklIpoQ,2006-05-12 00:00:00,d_aIOpgh3XIC-Vsi94KErQ,1,2,Dave,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.58333333333,24
3eit3w0zDbb-z57c9P60vg,zmFc8M-hS4uuyY0hklIpoQ,2011-10-21 00:00:00,So18kK-JIOftaGhjjU1S0Q,4,0,Michael,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.66666666667,36
f3LA83yEEBMj9q92H28O7w,zmFc8M-hS4uuyY0hklIpoQ,2010-09-08 00:00:00,aJ4qY5NgtOOPhGwNHNv6pw,4,0,Jon,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.57142857143,28
HfwO9GnaP-9VdI0afwgmrA,zmFc8M-hS4uuyY0hklIpoQ,2008-09-15 00:00:00,qiJcv0KpUg2nPDUFGbZgjg,3,3,John,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.5,12
eL2AbD_vXdP57eewFH21lQ,zmFc8M-hS4uuyY0hklIpoQ,2011-03-25 00:00:00,G-WeawsGYbKkU3gVznbXbQ,5,1,Tabatha,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.28571428571,7
qWFYWalunBMpzJvw4WLvgg,zmFc8M-hS4uuyY0hklIpoQ,2009-08-15 00:00:00,4V3I5rlFfDvkbWY9EndOkA,4,2,Formicas,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.09090909091,11
5wN78N4K0a39C-uPzPmxDw,zmFc8M-hS4uuyY0hklIpoQ,2008-02-25 00:00:00,BWQLfx3utj8V9CXKwTjjbA,3,1,Emily,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.77777777778,9
fYayRBmQjB8f5eyH1WR-1w,zmFc8M-hS4uuyY0hklIpoQ,2012-01-10 00:00:00,bGBbWoqN4Q_gRlLqO8WV_A,3,1,Meg,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.21428571429,14
ZZ5hV2jcxchiZo6C9AXq_Q,zmFc8M-hS4uuyY0hklIpoQ,2013-01-04 00:00:00,r-3Jvt9a5gbaqsMepIMygQ,1,1,Aly,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.9,10
Pv7DGHzZ-uqIUdOsqPpsVg,zmFc8M-hS4uuyY0hklIpoQ,2010-04-30 00:00:00,ACOXVMOuShE2eMen_cAXUg,4,0,Holly,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.11764705882,34
r3_JcUFWGERe8ytAHQPDyQ,zmFc8M-hS4uuyY0hklIpoQ,2012-01-01 00:00:00,I-gcfizBqzn_UojPSwdgVg,2,2,Renee,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.41666666667,12
dUrVJl5qi2CJWff7s8HJNw,zmFc8M-hS4uuyY0hklIpoQ,2009-10-08 00:00:00,Ljq6Em9YF4hgujzGxhLi2w,3,0,Matthew,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.76470588235,17
AdVBY7Ow_ICQLfVEbf_nTw,zmFc8M-hS4uuyY0hklIpoQ,2009-12-16 00:00:00,FyjzVWkdNMLPQH6b7qs5NA,3,1,jane,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.58333333333,12
e9d9EQqOd2-NlX8WFx0aEg,zmFc8M-hS4uuyY0hklIpoQ,2011-01-24 00:00:00,iNDZWXMa6lV4Df6CxPqngQ,4,1,Emily,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.7619047619,21
QrOSr8bzAjpIgyNftDLUBg,zmFc8M-hS4uuyY0hklIpoQ,2008-06-03 00:00:00,7EKt0zItsjRY9YGeqwSYaA,3,1,Ted,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.46153846154,13
o9qVoftkxrFwC6W5PImouw,zmFc8M-hS4uuyY0hklIpoQ,2009-09-22 00:00:00,SoI9W3irNB6yZdSvADsM5w,5,5,ben,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.88888888889,9
4dnDsoHuxUtzhaumxbpR5w,zmFc8M-hS4uuyY0hklIpoQ,2008-10-21 00:00:00,bo5KdRBg2M_r7ibolRP32A,2,1,Sophie,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.39285714286,28
o33IBagNFxdJhIrRTl691Q,zmFc8M-hS4uuyY0hklIpoQ,2009-02-19 00:00:00,kWilrefFxn6DLRqyT8-uPA,5,5,Tyler,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.42857142857,14
eJGh4UF0zHIPPLZG1NkpgA,zmFc8M-hS4uuyY0hklIpoQ,2009-08-23 00:00:00,JgnFYQUDji6Cq-yv9reuLA,4,1,Jason,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.14285714286,7
HFIuj45MwNx-cJkTamazSQ,zmFc8M-hS4uuyY0hklIpoQ,2008-12-29 00:00:00,d1ti--GxzlfYqzbQIzgP4A,2,2,van,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.25,8
GhCA6N7sRYZHBr5QKAcCWg,zmFc8M-hS4uuyY0hklIpoQ,2011-11-16 00:00:00,WU_IM80mGYuvHtOpthz5XA,4,1,bob,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.22222222222,18
ncFbDwW5V4RfoEkhcAPfBA,zmFc8M-hS4uuyY0hklIpoQ,2012-06-29 00:00:00,XJ21lWa7FlMctLyFIe9Ikg,3,0,Jesse,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.0,9
0oRtnPHtvZIE1UNxCDDTPw,zmFc8M-hS4uuyY0hklIpoQ,2011-02-17 00:00:00,zevaqKZEkvm6wQRLlZq-0Q,4,6,Michael,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.3,20
MwJVSTsUB-htphNZaIC43g,zmFc8M-hS4uuyY0hklIpoQ,2008-02-17 00:00:00,QOpaYNqvLTBMBBtopTa3IQ,3,3,Samantha,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.07692307692,13
rszuPsjf9vOpcqL_t2-L2g,zmFc8M-hS4uuyY0hklIpoQ,2011-02-09 00:00:00,ag3WhkUDdByTSSrZHm2iKw,5,2,Amanda,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.0,7
xkTbpCc-YhU8-EXZDA7u0g,zmFc8M-hS4uuyY0hklIpoQ,2009-04-12 00:00:00,payjZXdM5P-DZLaJBW7nHA,3,1,Si,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.05882352941,17
KGQu1on15VSK27U0oGtefg,zmFc8M-hS4uuyY0hklIpoQ,2008-06-05 00:00:00,h0dKi0-Wb6t_TAqciMTOtw,4,4,Julie,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.6,10
OJ4FQEvd2h8QXCMHwCostg,zmFc8M-hS4uuyY0hklIpoQ,2011-02-22 00:00:00,Tci0Uw2h1iat7IO8TuK9hw,4,1,Zachary,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.42857142857,14
7izaZThzAWk2UjrDTL849w,zmFc8M-hS4uuyY0hklIpoQ,2007-08-06 00:00:00,3mGHywC_RNfrdum6ukQsMg,2,3,J,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.85714285714,7
7-ly4LI9XWLXkFiM2vHxrw,zmFc8M-hS4uuyY0hklIpoQ,2009-02-03 00:00:00,jGTV-k612wXQ4LLf1DkIYA,3,0,Todd,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.76470588235,17
lOvgjEkecLfVJwJriEjt2w,zmFc8M-hS4uuyY0hklIpoQ,2012-06-11 00:00:00,b2CWZsNUYRDeJ3jroTt8-A,4,0,Lindsay,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.77777777778,9
1J1GL0XY_uBu2kuPfnn9Jw,zmFc8M-hS4uuyY0hklIpoQ,2010-07-19 00:00:00,0_I-tCPmGWuUcBhJaUfCGw,1,3,Monica,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.2,10
ZcjSjT_7mQOx2LOhYq01bw,zmFc8M-hS4uuyY0hklIpoQ,2011-03-17 00:00:00,DgfFzlJxI7M_YuxZNrE6SA,3,0,Fulano,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,2.8,10
NahS67lN8c81DmyccPfVkw,zmFc8M-hS4uuyY0hklIpoQ,2007-12-31 00:00:00,l84w4suYnoBmzxzdnJypGA,3,2,Joey,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.14285714286,7
BBNiPq9HWuPAnylOfIo_qQ,zmFc8M-hS4uuyY0hklIpoQ,2010-11-12 00:00:00,BcGSB3oa4vWjdriFJc-aDQ,4,0,Greg,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.91666666667,24
mR7LQurf_awsKqDK46NRew,zmFc8M-hS4uuyY0hklIpoQ,2012-02-01 00:00:00,_oGLMoCSA0NIFav2uIJwPQ,5,0,Nicole,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,5.0,7
F3MuccVKGKuWM34d1epDLg,zmFc8M-hS4uuyY0hklIpoQ,2010-08-03 00:00:00,mRB3fq-GQ0jXbLLnkZVKTg,3,0,stuart,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.0,19
B2-AC4_ewUVHI3BPdDkieg,zmFc8M-hS4uuyY0hklIpoQ,2010-03-11 00:00:00,Nq6U0n_UH3N4Cm4JrgIlMw,4,0,Stacy,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.14285714286,7
N1koTSTyiLCD8zH0rHSh4w,zmFc8M-hS4uuyY0hklIpoQ,2012-08-21 00:00:00,7ZRvcuV1yfFOOewGMox7Gw,5,0,Roger,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.07692307692,13
7F-DVLnGmC5hHPUVfSfxDw,zmFc8M-hS4uuyY0hklIpoQ,2010-02-08 00:00:00,w4HdQZzQ3JNdTAC42N7cBg,1,4,Xavier,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.28571428571,7
8Fhyi6U9-3OZC0j8DY3TPQ,zmFc8M-hS4uuyY0hklIpoQ,2012-02-18 00:00:00,fjL6hgb78LTvh-IE5qfOGg,4,0,C J,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.0,6
e5YZvlSRknGmROE209SF3Q,zmFc8M-hS4uuyY0hklIpoQ,2011-06-27 00:00:00,SRHN1UW3ENUi_r2Rz1mZoA,4,1,Rob,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.07692307692,13
RyzzI97Vq4IelbSp5wwGtg,zmFc8M-hS4uuyY0hklIpoQ,2010-10-16 00:00:00,575EO3J6BYn54_Ucy20DiQ,4,1,Shannon,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,3.75,12
U322_xjQjk7zFuIALsOFcQ,zmFc8M-hS4uuyY0hklIpoQ,2010-07-01 00:00:00,iXr4m6xvwTkEyuPPAmaXOQ,3,1,Stephanie,"[Arts & Entertainment, Music Venues, Bars, Nightlife, Lounges, American (New), Restaurants]",Carly's Bistro,33.4587919,-112.0715044,3.54867256637,113,4.16666666667,6
SBbftLzfYYKItOMFwOTIJg,mxrXVZWc6PWk81gvOVNOUw,2008-09-24 00:00:00,zLJaNDc9nCvnIGjvBn4fGg,3,8,Jennifer,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.625,8
iwUN95LIaEr75TZE_JC6bg,mxrXVZWc6PWk81gvOVNOUw,2012-08-27 00:00:00,f7XxRJShZkGyKWz4-Suiqw,4,1,Diego,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.46153846154,26
XqMkm-DD9VsdcKx2YVGhSA,mxrXVZWc6PWk81gvOVNOUw,2011-01-21 00:00:00,wnmYffHwwKwo68rboW_eeQ,4,0,Bao,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.96721311475,61
mlBC3pN9GXlUUfQi1qBBZA,mxrXVZWc6PWk81gvOVNOUw,2011-05-08 00:00:00,0im2UXl_lDYWmJYb66DGsg,3,0,Jennifer,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.75,12
6OWHDbEq23f24Vki_veHBA,mxrXVZWc6PWk81gvOVNOUw,2012-04-10 00:00:00,T0V1tesKqx2ACJ8HCqftqw,4,3,Candace,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.85185185185,27
OPStKHloEOVxcBtFgkzh2A,mxrXVZWc6PWk81gvOVNOUw,2012-06-10 00:00:00,E7CZV3IwyBFUjoABH1D_xg,5,1,Arizona,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,2.94117647059,17
nDBly08j5URmrHQ2JCbyiw,mxrXVZWc6PWk81gvOVNOUw,2012-03-31 00:00:00,XeTdJ7wKc4AMAh9oJl1gMA,4,3,Bill,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.75,24
0bNXP9quoJEgyVZu9ipGgQ,mxrXVZWc6PWk81gvOVNOUw,2009-02-04 00:00:00,e0JP4LgxMad5c1kmEYAGOQ,4,15,Aileen,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.24615384615,65
Mva8f3RBztfxUQoUi47SnQ,mxrXVZWc6PWk81gvOVNOUw,2007-09-10 00:00:00,KHcaq8gim3hcO-guKYxB2g,5,4,Hilary,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,4.36842105263,19
8WQubmP7G0NM3IyzyMnCEA,mxrXVZWc6PWk81gvOVNOUw,2008-08-14 00:00:00,7dyw2lN5TnNpJ8kRV5A19w,5,2,Helen,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.66666666667,24
4ozupHULqGyO42s3zNUzOQ,mxrXVZWc6PWk81gvOVNOUw,2012-04-22 00:00:00,rGuxc9gl8e8auJ-NCsgzxA,5,13,Lindsey,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,4.25974025974,77
nWouNfZD3Pw08RYizxkqcA,mxrXVZWc6PWk81gvOVNOUw,2007-09-09 00:00:00,64i9RWHik8UNj-l_p4Kf2w,4,2,Kelly,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.6875,16
du6KeE54IFbPiXpU3LOd1g,mxrXVZWc6PWk81gvOVNOUw,2009-04-23 00:00:00,UqGxX24jjzve95qryx4mnQ,4,7,Donald,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.88372093023,43
y0kjuHVdGQhLd-bqQ0gZnA,mxrXVZWc6PWk81gvOVNOUw,2009-11-11 00:00:00,OaGUAWgJb8YwUGr7qmoeGg,5,2,Lisa,"[American (Traditional), Restaurants]",Roaring Fork,33.508695278,-111.927080154,4.03389830508,118,3.27272727273,11
